Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returned
8959.0,CA-2020-150266,2020-11-25,2020-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,Central,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,299.96,5.0,37.49499999999996,
8960.0,CA-2020-150266,2020-11-25,2020-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,Central,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.83999999999999,5.0,-179.776,
8961.0,CA-2020-150266,2020-11-25,2020-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,853.9299999999998,5.0,-24.39799999999991,
8962.0,CA-2020-150266,2020-11-25,2020-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,Central,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,18.688,4.0,3.7376,
8963.0,CA-2019-157280,2019-11-05,2019-11-07,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2.0,71.2296,
8964.0,CA-2019-157280,2019-11-05,2019-11-07,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,South,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,89.97,3.0,18.893699999999995,
8965.0,CA-2019-157280,2019-11-05,2019-11-07,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,South,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8000000000001,5.0,75.67999999999998,
8966.0,CA-2020-106691,2020-11-06,2020-11-12,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Houston,Texas,Central,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.2479999999999998,2.0,-1.934400000000001,
8967.0,CA-2019-134180,2019-11-03,2019-11-07,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,72.0,1.0,14.4,
8968.0,CA-2019-134180,2019-11-03,2019-11-07,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,470.155,7.0,-13.432999999999993,
8970.0,CA-2020-157469,2020-12-02,2020-12-07,Standard Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,19.728,9.0,1.7262000000000022,
8971.0,CA-2020-157469,2020-12-02,2020-12-07,Standard Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,East,TEC-PH-10004531,Technology,Phones,AT&T CL2909,151.188,2.0,-25.198000000000008,
8972.0,CA-2020-122308,2020-03-24,2020-03-28,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,East,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.764,2.0,60.39199999999997,
8974.0,CA-2020-159226,2020-04-25,2020-04-27,Second Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",344.98099999999994,7.0,28.410200000000017,
8975.0,CA-2020-156622,2020-11-23,2020-11-26,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,36.28800000000001,7.0,12.7008,
8976.0,CA-2020-156622,2020-11-23,2020-11-26,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,Central,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,78.304,2.0,29.363999999999997,
8977.0,CA-2020-156622,2020-11-23,2020-11-26,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",127.785,1.0,-31.03349999999999,
8978.0,CA-2020-156622,2020-11-23,2020-11-26,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,Central,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,6.103999999999998,2.0,-9.156,
8982.0,CA-2019-110898,2019-03-06,2019-03-12,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,Central,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.3339999999999996,3.0,-6.3018,
8983.0,CA-2019-110898,2019-03-06,2019-03-12,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.7279999999999998,4.0,-2.764800000000001,
8984.0,CA-2019-110898,2019-03-06,2019-03-12,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,5.0,-194.824,
8985.0,CA-2019-110898,2019-03-06,2019-03-12,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,Central,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,2.0,-99.26639999999998,
8992.0,US-2020-139577,2020-10-01,2020-10-06,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,San Francisco,California,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75,5.0,21.9975,
8993.0,CA-2020-159100,2020-10-16,2020-10-21,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528,2.0,4.4004,
8994.0,CA-2020-159100,2020-10-16,2020-10-21,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,South,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1875.258,7.0,-968.8833,
8997.0,US-2020-116491,2020-11-11,2020-11-13,First Class,PG-18820,Patrick Gardner,Consumer,United States,Dallas,Texas,Central,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,35.184,2.0,12.3144,
8998.0,CA-2020-122763,2020-03-20,2020-03-20,Same Day,HG-14845,Harry Greene,Consumer,United States,Houston,Texas,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,56.704,2.0,19.137599999999992,
8999.0,CA-2020-122763,2020-03-20,2020-03-20,Same Day,HG-14845,Harry Greene,Consumer,United States,Houston,Texas,Central,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,274.064,7.0,102.774,
9000.0,CA-2020-137785,2020-05-13,2020-05-17,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.4299999999999,5.0,-124.431,
9006.0,CA-2020-107825,2020-11-18,2020-11-18,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,Central,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6.0,24.980400000000007,
9007.0,CA-2020-107825,2020-11-18,2020-11-18,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",37.76,1.0,10.5728,
9008.0,CA-2020-107825,2020-11-18,2020-11-18,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38,2.0,3.4686,
9009.0,CA-2020-107825,2020-11-18,2020-11-18,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",5.82,2.0,2.7354,
9010.0,CA-2020-106047,2020-07-12,2020-07-18,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,Fairfield,Ohio,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.816,1.0,1.1924999999999997,
9011.0,CA-2020-127803,2020-05-19,2020-05-23,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Huntsville,Alabama,South,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,26.16,4.0,12.8184,
9013.0,CA-2019-121447,2019-02-21,2019-02-22,First Class,EA-14035,Erin Ashbrook,Corporate,United States,New York City,New York,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.79999999999998,7.0,66.54199999999999,
9014.0,CA-2020-143084,2020-03-18,2020-03-22,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5.0,3.753,
9015.0,CA-2020-143084,2020-03-18,2020-03-22,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,19.4,5.0,9.312,
9016.0,CA-2019-131639,2019-12-17,2019-12-23,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Carlsbad,New Mexico,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,13.488,2.0,4.3835999999999995,
9017.0,CA-2019-131639,2019-12-17,2019-12-23,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Carlsbad,New Mexico,West,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,1.0,3.852899999999999,
9018.0,CA-2019-161361,2019-03-26,2019-03-28,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3.0,8.6436,
9019.0,CA-2019-161361,2019-03-26,2019-03-28,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3.0,5.5379999999999985,
9023.0,US-2019-141880,2019-08-22,2019-08-23,First Class,TC-21475,Tony Chapman,Home Office,United States,Fort Collins,Colorado,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,98.328,3.0,9.832800000000006,
9025.0,CA-2019-102127,2019-06-26,2019-07-02,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,East,TEC-AC-10002020,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,20.97,3.0,9.0171,
9026.0,CA-2019-102127,2019-06-26,2019-07-02,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,East,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",139.96,4.0,9.797200000000004,
9027.0,CA-2019-102127,2019-06-26,2019-07-02,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3.0,12.831599999999996,
9028.0,US-2019-152415,2019-09-17,2019-09-22,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,East,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3.0,6.224400000000001,
9029.0,US-2019-152415,2019-09-17,2019-09-22,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,East,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3.0,61.3824,
9031.0,CA-2020-128041,2020-09-01,2020-09-01,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,West,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,314.6,4.0,103.81799999999998,
9032.0,CA-2020-128041,2020-09-01,2020-09-01,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,283.56,4.0,45.36960000000002,
9033.0,CA-2020-105823,2020-06-22,2020-06-26,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Detroit,Michigan,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",487.96,2.0,146.38799999999998,
9039.0,CA-2020-157420,2020-11-21,2020-11-21,Same Day,HZ-14950,Henia Zydlo,Consumer,United States,Houston,Texas,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3.0,-12.414599999999997,
9040.0,CA-2019-117121,2019-12-17,2019-12-21,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74,13.0,4946.37,
9044.0,CA-2019-168830,2019-11-07,2019-11-13,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,San Francisco,California,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3.0,163.1898,
9045.0,CA-2020-137463,2020-12-16,2020-12-20,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984000000000001,2.0,2.244,
9046.0,CA-2020-137463,2020-12-16,2020-12-20,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,189.95,5.0,45.587999999999994,
9047.0,CA-2020-137463,2020-12-16,2020-12-20,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95,5.0,31.489499999999992,
9048.0,CA-2020-137463,2020-12-16,2020-12-20,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,West,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.950000000000003,5.0,8.6855,
9049.0,CA-2020-137463,2020-12-16,2020-12-20,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.400000000000006,3.0,22.200000000000003,
9055.0,CA-2020-117009,2020-09-22,2020-09-28,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Santa Ana,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2.0,6.148800000000001,
9060.0,CA-2019-132304,2019-06-14,2019-06-18,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Seattle,Washington,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,1115.17,7.0,334.55099999999993,
9063.0,CA-2019-101623,2019-02-28,2019-03-06,Standard Class,RR-19525,Rick Reed,Corporate,United States,New York City,New York,East,OFF-FA-10003495,Office Supplies,Fasteners,Staples,36.48,6.0,18.24,
9067.0,CA-2020-152968,2020-05-26,2020-05-30,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Harrisonburg,Virginia,South,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",23.08,2.0,6.9239999999999995,
9068.0,CA-2019-150077,2019-02-04,2019-02-10,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Rockville,Maryland,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,2.0,23.5248,
9069.0,CA-2019-106278,2019-09-02,2019-09-05,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3.0,-2.6997000000000355,
9070.0,CA-2019-106278,2019-09-02,2019-09-05,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",65.94,3.0,30.9918,
9071.0,CA-2020-147550,2020-12-04,2020-12-05,First Class,KE-16420,Katrina Edelman,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11.352000000000002,3.0,2.696100000000001,
9073.0,CA-2019-142524,2019-09-04,2019-09-08,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,16.56,2.0,7.783199999999999,
9074.0,CA-2019-142524,2019-09-04,2019-09-08,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,279.95,5.0,67.18800000000002,
9079.0,CA-2019-108105,2019-02-16,2019-02-23,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08,4.0,34.98879999999997,
9080.0,CA-2019-108105,2019-02-16,2019-02-23,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,South,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.8,1.0,2.61,
9081.0,CA-2020-166898,2020-09-11,2020-09-13,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,143.952,6.0,17.99399999999998,
9082.0,CA-2020-166898,2020-09-11,2020-09-13,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,19.44,3.0,9.3312,
9083.0,CA-2020-169005,2020-11-02,2020-11-06,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Springfield,Virginia,South,OFF-AR-10000246,Office Supplies,Art,Newell 318,5.56,2.0,1.4455999999999998,
9086.0,CA-2019-126102,2019-09-10,2019-09-12,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.78400000000005,2.0,89.95479999999999,
9087.0,CA-2019-143406,2019-09-26,2019-09-30,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,Central,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,93.03199999999998,2.0,-251.18640000000005,
9088.0,CA-2019-143406,2019-09-26,2019-09-30,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,454.965,5.0,-136.48950000000002,
9090.0,CA-2019-131093,2019-09-17,2019-09-20,Second Class,TS-21610,Troy Staebel,Consumer,United States,Springfield,Ohio,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,295.4,5.0,-62.772499999999965,
9091.0,US-2020-148831,2020-10-13,2020-10-15,First Class,AH-10210,Alan Hwang,Consumer,United States,Louisville,Kentucky,South,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",348.56,8.0,104.56799999999998,
9099.0,CA-2020-152933,2020-10-12,2020-10-16,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,Central,TEC-PH-10002085,Technology,Phones,Clarity 53712,369.544,7.0,27.71580000000003,
9100.0,CA-2020-152933,2020-10-12,2020-10-16,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,10.368000000000002,2.0,3.7584,
9101.0,CA-2020-152933,2020-10-12,2020-10-16,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,791.8799999999999,3.0,128.68049999999994,
